   17.68209       17.64749       17.61290       17.57830       17.54370    
   17.50911       17.47451       17.43992       17.40532       17.37073    
   17.33613       17.30154       17.26694       17.23235       17.19775    
   17.16315       17.12856       17.09396       17.05937       17.02477    
   16.99018       16.95558       16.92099       16.88639       16.85180    
   16.81720       16.78260       16.74801       16.71341       16.67882    
   16.64422       16.60963       16.57503       16.54044       16.50584    
   16.47124       16.43665       16.40205       16.36746       16.33286    
   16.29827       16.26367       16.22908       16.19448       16.15989    
   16.12529       16.09069       16.05610       16.02150       15.98691    
   15.95231       15.91772       15.88312       15.84853       15.81393    
   15.77934       15.74474       15.71014       15.67555       15.64095    
   15.60636       15.57176       15.53717       15.50257       15.46798    
   15.43338       15.39878       15.36419       15.32959       15.29500    
   15.26040       15.22581       15.19121       15.15662       15.12202    
   15.08743       15.05283       15.01823       14.98364       14.94904    
   14.91445       14.87985       14.84526       14.81066       14.77607    
   14.74147       14.70687       14.67228       14.63768       14.60309    
   14.56849       14.53390       14.49930       14.46471       14.43011    
   14.39552       14.36092       14.32632       14.29173       14.25713    
   14.22254       14.18794       14.15335       14.11875       14.08416    
   14.04956       14.01497       13.98037       13.94577       13.91118    
   13.87658       13.84199       13.80739       13.77280       13.73820    
   13.70361       13.66901       13.63441       13.59982       13.56522    
   13.53063       13.49603       13.46144       13.42684       13.39225    
   13.35765       13.32306       13.28846       13.25386       13.21927    
   13.18467       13.15008       13.11548       13.08089       13.04629    
   13.01170       12.97710       12.94250       12.90791       12.87331    
   12.83872       12.80412       12.76953       12.73493       12.70034    
   12.66574       12.63114       12.59655       12.56195       12.52736    
   12.49276       12.45817       12.42357       12.38898       12.35438    
   12.31979       12.28519       12.25060       12.21600       12.18140    
   12.14681       12.11221       12.07762       12.04302       12.00843    
   11.97383       11.93924       11.90464       11.87004       11.83545    
   11.80085       11.76626       11.73166       11.69707       11.66247    
   11.62788       11.59328       11.55869       11.52409       11.48949    
   11.45490       11.42030       11.38571       11.35111       11.31652    
   11.28192       11.24733       11.21273       11.17813       11.14354    
   11.10894       11.07435       11.03975       11.00516       10.97056    
   10.93597       10.90137       10.86677       10.83218       10.79758    
   10.76299       10.72839       10.69380       10.65920       10.62461    
   10.59001       10.55542       10.52082       10.48623       10.45163    
   10.41703       10.38244       10.34784       10.31325       10.27865    
   10.24406       10.20946       10.17487       10.14027       10.10567    
